oracion;palabra;cat_diccionario;y_true;spacy_pos;spacy_dep;y_pred_b1;y_pred_b2
Además dijo que   y por ley de la Corte de Cuenta   y ¿cómo fue que supo todo lo que dijo?, también recordó a Anzora que él  es magistrado de la Cámara de Segunda Instancia, que es  , y por sus declaraciones  Cuando termina el proceso en una de las siete direcciones de auditoría de la Corte de Cuenta pasa a la Cámara de Primera Instancia donde los jueces de cuentas emiten una resolución y posteriormente, el aludido, si no está de acuerdo puede llegar a ejercer su defensa a la Cámara de Segunda Instancia compuesta por tres magistrados y él es uno de ellos.;siete;m;0;NUM;nummod;1;0
Además dijo que   y por ley de la Corte de Cuenta   y ¿cómo fue que supo todo lo que dijo?, también recordó a Anzora que él  es magistrado de la Cámara de Segunda Instancia, que es  , y por sus declaraciones  Cuando termina el proceso en una de las siete direcciones de auditoría de la Corte de Cuenta pasa a la Cámara de Primera Instancia donde los jueces de cuentas emiten una resolución y posteriormente, el aludido, si no está de acuerdo puede llegar a ejercer su defensa a la Cámara de Segunda Instancia compuesta por tres magistrados y él es uno de ellos.;corte;m;0;PROPN;nmod;1;1
Además dijo que   y por ley de la Corte de Cuenta   y ¿cómo fue que supo todo lo que dijo?, también recordó a Anzora que él  es magistrado de la Cámara de Segunda Instancia, que es  , y por sus declaraciones  Cuando termina el proceso en una de las siete direcciones de auditoría de la Corte de Cuenta pasa a la Cámara de Primera Instancia donde los jueces de cuentas emiten una resolución y posteriormente, el aludido, si no está de acuerdo puede llegar a ejercer su defensa a la Cámara de Segunda Instancia compuesta por tres magistrados y él es uno de ellos.;defensa;f;0;NOUN;obj;1;1
Además dijo que   y por ley de la Corte de Cuenta   y ¿cómo fue que supo todo lo que dijo?, también recordó a Anzora que él  es magistrado de la Cámara de Segunda Instancia, que es  , y por sus declaraciones  Cuando termina el proceso en una de las siete direcciones de auditoría de la Corte de Cuenta pasa a la Cámara de Primera Instancia donde los jueces de cuentas emiten una resolución y posteriormente, el aludido, si no está de acuerdo puede llegar a ejercer su defensa a la Cámara de Segunda Instancia compuesta por tres magistrados y él es uno de ellos.;tres;m;0;NUM;nummod;1;0
La Policía Nacional Civil (PNC),  La víctima fue identificada por las autoridades como Hugo Alexis Hernández, de 24 años de edad, quien, según dijeron, era residente de la zona.;zona;f;0;NOUN;nmod;1;1
Hasta el momento la Policía no reporta capturas sobre el hecho.;sobre;m;0;ADP;case;1;0
La depresión tropical Eta podría fortalecerse nuevamente a Tormenta Tropical cuando toque aguas del Mar Caribe y  , según el Ministerio de Medio Ambiente y Recursos Naturales (MARN).;depresión;f;1;NOUN;nsubj;1;1
La depresión tropical Eta podría fortalecerse nuevamente a Tormenta Tropical cuando toque aguas del Mar Caribe y  , según el Ministerio de Medio Ambiente y Recursos Naturales (MARN).;toque;m;0;VERB;advcl;1;0
La depresión tropical Eta podría fortalecerse nuevamente a Tormenta Tropical cuando toque aguas del Mar Caribe y  , según el Ministerio de Medio Ambiente y Recursos Naturales (MARN).;medio;m;0;PROPN;flat;1;1
El ministro de Medio Ambiente y Recursos Naturales, Fernando López, informó que además de cielos nublados, lluvias y chubascos para hoy viernes,  .;medio;m;0;PROPN;nmod;1;1
Según el Centro Nacional de Huracanes de Miami, la depresión tropical Eta mantiene  .;centro;m;0;PROPN;obl;1;1
Según el Centro Nacional de Huracanes de Miami, la depresión tropical Eta mantiene  .;depresión;f;1;NOUN;nsubj;1;1
Se espera que el centro de Eta se mueva sobre el noroeste del Mar Caribe hoy y que se acerque a las Islas Cayman el sábado y cerca de Cuba el sábado en la noche y domingo.;centro;m;0;NOUN;nsubj;1;1
Se espera que el centro de Eta se mueva sobre el noroeste del Mar Caribe hoy y que se acerque a las Islas Cayman el sábado y cerca de Cuba el sábado en la noche y domingo.;sobre;m;0;ADP;case;1;0
También alerta sobre anegamientos de terreno y vías de comunicación.;sobre;m;0;ADP;case;1;0
De momento, la pesca artesanal está restringida mientras dure al emergencia por Eta, que , desde el lunes en la noche.;emergencia;f;0;NOUN;obl;1;1
Especial atención en el kilómetro 140 de la carretera El Litoral, comunidades entre Santa Fidelia y El Brazo, Capitán Lazo, El Icaco, El Limón, sector de colonia Jardines del Río, caserío El Atamis y El Picudo.;brazo;m;1;PROPN;conj;1;1
Especial atención en el kilómetro 140 de la carretera El Litoral, comunidades entre Santa Fidelia y El Brazo, Capitán Lazo, El Icaco, El Limón, sector de colonia Jardines del Río, caserío El Atamis y El Picudo.;icaco;m;0;PROPN;conj;1;1
Especial atención en el kilómetro 140 de la carretera El Litoral, comunidades entre Santa Fidelia y El Brazo, Capitán Lazo, El Icaco, El Limón, sector de colonia Jardines del Río, caserío El Atamis y El Picudo.;colonia;f;0;NOUN;nmod;1;1
Probabilidad moderada de desbordamiento en la zona baja de la cuenca.;zona;f;0;NOUN;nmod;1;1
Atención especial, en la zona de Barrancones, Candelaria de la Rompisión y Piedras Blancas.;zona;f;0;NOUN;nmod;1;1
Además, los magistrados ordenaron al Ministro de la Defensa Nacional y al Director de la Policía Nacional Civil   Esta orden será extensiva a los cuerpos militares y policiales de El Salvador.;defensa;f;0;PROPN;flat;1;1
Además, los magistrados ordenaron al Ministro de la Defensa Nacional y al Director de la Policía Nacional Civil   Esta orden será extensiva a los cuerpos militares y policiales de El Salvador.;orden;f;0;NOUN;nsubj;1;1
La Sala declaró   para obtener una autorización para suscribir un préstamo que financiaría la fase III del Plan de Control Territorial del Ejecutivo.;plan;m;0;PROPN;nmod;1;1
"Los magistrados dan tres razones para declarar inconstitucional esa convocatoria: ""Dicha convocatoria extraordinaria no puede ser utilizada para someter a la Asamblea Legislativa a la voluntad del Presidente de la República o cualquier otro funcionario del Órgano Ejecutivo.";tres;m;0;NUM;nummod;1;0
"Los magistrados dan tres razones para declarar inconstitucional esa convocatoria: ""Dicha convocatoria extraordinaria no puede ser utilizada para someter a la Asamblea Legislativa a la voluntad del Presidente de la República o cualquier otro funcionario del Órgano Ejecutivo.";ser;m;0;AUX;aux;1;0
5° y 148 Cn., pues el acuerdo de convocatoria incide en las competencias de la Asamblea Legislativa, ya que la única obligación que tiene dicho órgano fundamental frente a una convocatoria extraordinaria realizada en debida forma es la de atenderla y sesionar, no la de adoptar una decisión en específico en uno u otro sentido.;sesionar;v;1;VERB;conj;1;1
5° y 148 Cn., pues el acuerdo de convocatoria incide en las competencias de la Asamblea Legislativa, ya que la única obligación que tiene dicho órgano fundamental frente a una convocatoria extraordinaria realizada en debida forma es la de atenderla y sesionar, no la de adoptar una decisión en específico en uno u otro sentido.;sentido;m;0;NOUN;conj;1;1
"Los magistrados además, advierten al Ministro de la Defensa y al director de la Policía nacional Civil que  El uso desnaturalizado de ambas instituciones es plenamente violatorio de la Constitución, a la vez que es delictivo para todos los que participen en dichas actividades en cualquier orden y nivel, inclusive la aquiescencia"".";defensa;f;1;PROPN;flat;1;1
"Los magistrados además, advierten al Ministro de la Defensa y al director de la Policía nacional Civil que  El uso desnaturalizado de ambas instituciones es plenamente violatorio de la Constitución, a la vez que es delictivo para todos los que participen en dichas actividades en cualquier orden y nivel, inclusive la aquiescencia"".";orden;f;0;NOUN;obl;1;1
"Aunque la sentencia es firmada por los cinco magistrados de la Sala  Cáder Camilot presentó un voto ""parcialmente en contra"".";cinco;m;0;NUM;nummod;1;0
"Aunque la sentencia es firmada por los cinco magistrados de la Sala  Cáder Camilot presentó un voto ""parcialmente en contra"".";contra;f;0;NOUN;fixed;1;1
"En ese voto, Cáder argumenta que ""En mi opinión, cualquier decisión sobre si debe atenderse o no una convocatoria como la que fue objeto de este proceso, así como el examen de fondo que ello requiera en caso de ser admitida, debe ser adoptada por el pleno en la sesión extraordinaria a la que fue convocada, pues solo de esa forma se garantiza la observancia de los principios que rigen la labor legislativa, entre estos, el de seguridad jurídica, democracia, pluralismo, contradicción y libre debate, siendo este el motivo por el cual me separo del razonamiento efectuado por mis compañeros de sala en este punto"", sostiene Cáder.";sobre;m;0;ADP;mark;1;0
"En ese voto, Cáder argumenta que ""En mi opinión, cualquier decisión sobre si debe atenderse o no una convocatoria como la que fue objeto de este proceso, así como el examen de fondo que ello requiera en caso de ser admitida, debe ser adoptada por el pleno en la sesión extraordinaria a la que fue convocada, pues solo de esa forma se garantiza la observancia de los principios que rigen la labor legislativa, entre estos, el de seguridad jurídica, democracia, pluralismo, contradicción y libre debate, siendo este el motivo por el cual me separo del razonamiento efectuado por mis compañeros de sala en este punto"", sostiene Cáder.";ser;m;0;AUX;aux;1;0
"En ese voto, Cáder argumenta que ""En mi opinión, cualquier decisión sobre si debe atenderse o no una convocatoria como la que fue objeto de este proceso, así como el examen de fondo que ello requiera en caso de ser admitida, debe ser adoptada por el pleno en la sesión extraordinaria a la que fue convocada, pues solo de esa forma se garantiza la observancia de los principios que rigen la labor legislativa, entre estos, el de seguridad jurídica, democracia, pluralismo, contradicción y libre debate, siendo este el motivo por el cual me separo del razonamiento efectuado por mis compañeros de sala en este punto"", sostiene Cáder.";ser;m;0;AUX;aux;1;0
"En ese voto, Cáder argumenta que ""En mi opinión, cualquier decisión sobre si debe atenderse o no una convocatoria como la que fue objeto de este proceso, así como el examen de fondo que ello requiera en caso de ser admitida, debe ser adoptada por el pleno en la sesión extraordinaria a la que fue convocada, pues solo de esa forma se garantiza la observancia de los principios que rigen la labor legislativa, entre estos, el de seguridad jurídica, democracia, pluralismo, contradicción y libre debate, siendo este el motivo por el cual me separo del razonamiento efectuado por mis compañeros de sala en este punto"", sostiene Cáder.";punto;m;0;NOUN;obl;1;1
En el Juzgado Tercero de Paz de Soyapango fue acusado ayer, Santos Florentín Serrano Magarín, de 47 años, empleado del Cuerpo de Agentes Municipales (CAM) de Soyapango a quien la Fiscalía General de la República le atribuye el delito de homicidio tentado en perjuicio de tres personas.;serrano;m;0;PROPN;flat;1;1
En el Juzgado Tercero de Paz de Soyapango fue acusado ayer, Santos Florentín Serrano Magarín, de 47 años, empleado del Cuerpo de Agentes Municipales (CAM) de Soyapango a quien la Fiscalía General de la República le atribuye el delito de homicidio tentado en perjuicio de tres personas.;tres;m;0;NUM;nummod;1;0
Al presentar la solicitud del proceso penal, la representación fiscal pidió que se le ordene prisión por ser un delito grave y por existir suficientes indicios sobre la participación que supuestamente tuvo en la agresión contra tres empleados de la alcaldía de esa localidad.;presentar;v;0;VERB;advcl;1;1
Al presentar la solicitud del proceso penal, la representación fiscal pidió que se le ordene prisión por ser un delito grave y por existir suficientes indicios sobre la participación que supuestamente tuvo en la agresión contra tres empleados de la alcaldía de esa localidad.;ser;m;0;AUX;cop;1;0
Al presentar la solicitud del proceso penal, la representación fiscal pidió que se le ordene prisión por ser un delito grave y por existir suficientes indicios sobre la participación que supuestamente tuvo en la agresión contra tres empleados de la alcaldía de esa localidad.;sobre;m;0;ADP;case;1;0
Al presentar la solicitud del proceso penal, la representación fiscal pidió que se le ordene prisión por ser un delito grave y por existir suficientes indicios sobre la participación que supuestamente tuvo en la agresión contra tres empleados de la alcaldía de esa localidad.;contra;f;0;ADP;case;1;0
